,site,value,variable,quality,dateC
69385,3154,9.2,PMTEOM,0.0,2019-08-02 22:00:00
69386,3154,14.4,PMTEOM,0.0,2019-08-02 23:00:00
69387,3154,12.9,PMTEOM,0.0,2019-08-03 00:00:00
69388,3154,16.0,PMTEOM,0.0,2019-08-03 01:00:00
69389,3154,17.1,PMTEOM,0.0,2019-08-03 02:00:00
69390,3154,17.0,PMTEOM,0.0,2019-08-03 03:00:00
69391,3154,22.3,PMTEOM,0.0,2019-08-03 04:00:00
69392,3154,21.6,PMTEOM,0.0,2019-08-03 05:00:00
69393,3154,21.7,PMTEOM,0.0,2019-08-03 06:00:00
69394,3154,16.8,PMTEOM,0.0,2019-08-03 07:00:00
69395,3154,15.8,PMTEOM,0.0,2019-08-03 08:00:00
69396,3154,18.4,PMTEOM,0.0,2019-08-03 09:00:00
69397,3154,19.0,PMTEOM,0.0,2019-08-03 10:00:00
69398,3154,13.1,PMTEOM,0.0,2019-08-03 11:00:00
69399,3154,6.5,PMTEOM,0.0,2019-08-03 12:00:00
69400,3154,5.9,PMTEOM,0.0,2019-08-03 14:00:00
69401,3154,49.6,PMTEOM,0.0,2019-08-03 15:00:00
69402,3154,6.1,PMTEOM,0.0,2019-08-03 16:00:00
69403,3154,5.1,PMTEOM,0.0,2019-08-03 17:00:00
69404,3154,11.5,PMTEOM,0.0,2019-08-03 18:00:00
69405,3154,15.0,PMTEOM,0.0,2019-08-03 19:00:00
69406,3154,25.6,PMTEOM,0.0,2019-08-03 20:00:00
69407,3154,20.8,PMTEOM,0.0,2019-08-03 21:00:00
69408,3154,21.3,PMTEOM,0.0,2019-08-03 22:00:00
69409,3154,13.6,PMTEOM,0.0,2019-08-03 23:00:00
69410,3154,19.1,PMTEOM,0.0,2019-08-04 00:00:00
69411,3154,15.6,PMTEOM,0.0,2019-08-04 01:00:00
69412,3154,11.5,PMTEOM,0.0,2019-08-04 02:00:00
69413,3154,23.0,PMTEOM,0.0,2019-08-04 03:00:00
69414,3154,15.0,PMTEOM,0.0,2019-08-04 04:00:00
69415,3154,24.9,PMTEOM,0.0,2019-08-04 05:00:00
69416,3154,27.9,PMTEOM,0.0,2019-08-04 06:00:00
69417,3154,19.1,PMTEOM,0.0,2019-08-04 07:00:00
69418,3154,12.3,PMTEOM,0.0,2019-08-04 08:00:00
69419,3154,13.8,PMTEOM,0.0,2019-08-04 09:00:00
69420,3154,12.3,PMTEOM,0.0,2019-08-04 10:00:00
69421,3154,9.1,PMTEOM,0.0,2019-08-04 11:00:00
69422,3154,5.5,PMTEOM,0.0,2019-08-04 12:00:00
69423,3154,18.9,PMTEOM,0.0,2019-08-04 13:00:00
69424,3154,10.2,PMTEOM,0.0,2019-08-04 14:00:00
69425,3154,10.7,PMTEOM,0.0,2019-08-04 15:00:00
69426,3154,11.3,PMTEOM,0.0,2019-08-04 16:00:00
69427,3154,15.4,PMTEOM,0.0,2019-08-04 17:00:00
69428,3154,12.2,PMTEOM,0.0,2019-08-04 18:00:00
69429,3154,15.0,PMTEOM,0.0,2019-08-04 19:00:00
69430,3154,13.4,PMTEOM,0.0,2019-08-04 20:00:00
69431,3154,10.1,PMTEOM,0.0,2019-08-04 21:00:00
69432,3154,9.6,PMTEOM,0.0,2019-08-04 22:00:00
69433,3154,8.3,PMTEOM,0.0,2019-08-04 23:00:00
69434,3154,11.1,PMTEOM,0.0,2019-08-05 00:00:00
69435,3154,11.9,PMTEOM,0.0,2019-08-05 01:00:00
69436,3154,11.4,PMTEOM,0.0,2019-08-05 02:00:00
69437,3154,12.5,PMTEOM,0.0,2019-08-05 03:00:00
69438,3154,15.4,PMTEOM,0.0,2019-08-05 04:00:00
69439,3154,20.3,PMTEOM,0.0,2019-08-05 05:00:00
69440,3154,29.4,PMTEOM,0.0,2019-08-05 06:00:00
69441,3154,18.6,PMTEOM,0.0,2019-08-05 07:00:00
69442,3154,15.2,PMTEOM,0.0,2019-08-05 08:00:00
69443,3154,15.4,PMTEOM,0.0,2019-08-05 09:00:00
69444,3154,14.4,PMTEOM,0.0,2019-08-05 10:00:00
69445,3154,11.8,PMTEOM,0.0,2019-08-05 11:00:00
69446,3154,10.5,PMTEOM,0.0,2019-08-05 12:00:00
69447,3154,10.7,PMTEOM,0.0,2019-08-05 13:00:00
69448,3154,13.8,PMTEOM,0.0,2019-08-05 14:00:00
69449,3154,18.7,PMTEOM,0.0,2019-08-05 15:00:00
69450,3154,14.4,PMTEOM,0.0,2019-08-05 16:00:00
69451,3154,11.5,PMTEOM,0.0,2019-08-05 17:00:00
69452,3154,17.3,PMTEOM,0.0,2019-08-05 18:00:00
69453,3154,15.4,PMTEOM,0.0,2019-08-05 19:00:00
69454,3154,12.5,PMTEOM,0.0,2019-08-05 20:00:00
69455,3154,8.8,PMTEOM,0.0,2019-08-05 21:00:00
69456,3154,9.9,PMTEOM,0.0,2019-08-05 22:00:00
69457,3154,10.7,PMTEOM,0.0,2019-08-05 23:00:00
69458,3154,10.9,PMTEOM,0.0,2019-08-06 00:00:00
69459,3154,7.7,PMTEOM,0.0,2019-08-06 01:00:00
69460,3154,12.2,PMTEOM,0.0,2019-08-06 02:00:00
69461,3154,13.8,PMTEOM,0.0,2019-08-06 03:00:00
69462,3154,17.8,PMTEOM,0.0,2019-08-06 04:00:00
69463,3154,14.8,PMTEOM,0.0,2019-08-06 05:00:00
69464,3154,31.8,PMTEOM,0.0,2019-08-06 06:00:00
69465,3154,22.1,PMTEOM,0.0,2019-08-06 07:00:00
69466,3154,0.0,PMTEOM,1.0,2019-08-06 13:00:00
69467,3154,39.0,PMTEOM,0.0,2019-08-06 14:00:00
69468,3154,21.9,PMTEOM,0.0,2019-08-06 15:00:00
69469,3154,17.3,PMTEOM,0.0,2019-08-06 16:00:00
69470,3154,18.9,PMTEOM,0.0,2019-08-06 17:00:00
69471,3154,16.2,PMTEOM,0.0,2019-08-06 18:00:00
69472,3154,22.8,PMTEOM,0.0,2019-08-06 19:00:00
69473,3154,22.5,PMTEOM,0.0,2019-08-06 20:00:00
69474,3154,17.5,PMTEOM,0.0,2019-08-06 21:00:00
69475,3154,17.2,PMTEOM,0.0,2019-08-06 22:00:00
69476,3154,16.1,PMTEOM,0.0,2019-08-06 23:00:00
69477,3154,15.9,PMTEOM,0.0,2019-08-07 00:00:00
69478,3154,16.9,PMTEOM,0.0,2019-08-07 01:00:00
69479,3154,15.7,PMTEOM,0.0,2019-08-07 02:00:00
69480,3154,17.2,PMTEOM,0.0,2019-08-07 03:00:00
69481,3154,19.7,PMTEOM,0.0,2019-08-07 04:00:00
69482,3154,24.5,PMTEOM,0.0,2019-08-07 05:00:00
69483,3154,22.8,PMTEOM,0.0,2019-08-07 06:00:00
69484,3154,23.2,PMTEOM,0.0,2019-08-07 07:00:00
69485,3154,0.0,PMTEOM,0.0,2019-08-07 08:00:00
69486,3154,0.0,PMTEOM,0.0,2019-08-07 09:00:00
69487,3154,14.0,PMTEOM,0.0,2019-08-07 10:00:00
69488,3154,12.8,PMTEOM,0.0,2019-08-07 11:00:00
69489,3154,20.2,PMTEOM,0.0,2019-08-07 12:00:00
69490,3154,19.0,PMTEOM,0.0,2019-08-07 13:00:00
69491,3154,22.5,PMTEOM,0.0,2019-08-07 14:00:00
69492,3154,11.1,PMTEOM,0.0,2019-08-07 15:00:00
69493,3154,14.0,PMTEOM,0.0,2019-08-07 16:00:00
69494,3154,12.6,PMTEOM,0.0,2019-08-07 17:00:00
69495,3154,12.2,PMTEOM,0.0,2019-08-07 18:00:00
69496,3154,11.4,PMTEOM,0.0,2019-08-07 19:00:00
69497,3154,11.9,PMTEOM,0.0,2019-08-07 20:00:00
69498,3154,10.0,PMTEOM,0.0,2019-08-07 21:00:00
69499,3154,9.1,PMTEOM,0.0,2019-08-07 22:00:00
69500,3154,10.1,PMTEOM,0.0,2019-08-07 23:00:00
69501,3154,10.1,PMTEOM,0.0,2019-08-08 00:00:00
69502,3154,12.4,PMTEOM,0.0,2019-08-08 01:00:00
69503,3154,13.2,PMTEOM,0.0,2019-08-08 02:00:00
69504,3154,13.6,PMTEOM,0.0,2019-08-08 03:00:00
69505,3154,15.8,PMTEOM,0.0,2019-08-08 04:00:00
69506,3154,18.3,PMTEOM,0.0,2019-08-08 05:00:00
69507,3154,31.9,PMTEOM,0.0,2019-08-08 06:00:00
69508,3154,16.9,PMTEOM,0.0,2019-08-08 07:00:00
69509,3154,17.2,PMTEOM,0.0,2019-08-08 08:00:00
69510,3154,16.5,PMTEOM,0.0,2019-08-08 09:00:00
69511,3154,16.6,PMTEOM,0.0,2019-08-08 10:00:00
69512,3154,15.7,PMTEOM,0.0,2019-08-08 11:00:00
69513,3154,19.5,PMTEOM,0.0,2019-08-08 12:00:00
69514,3154,13.7,PMTEOM,0.0,2019-08-08 13:00:00
69515,3154,15.7,PMTEOM,0.0,2019-08-08 14:00:00
69516,3154,10.0,PMTEOM,0.0,2019-08-08 15:00:00
69517,3154,9.1,PMTEOM,0.0,2019-08-08 16:00:00
69518,3154,8.0,PMTEOM,0.0,2019-08-08 17:00:00
69519,3154,7.6,PMTEOM,0.0,2019-08-08 18:00:00
69520,3154,10.4,PMTEOM,0.0,2019-08-08 19:00:00
69521,3154,12.0,PMTEOM,0.0,2019-08-08 20:00:00
69522,3154,9.4,PMTEOM,0.0,2019-08-08 21:00:00
69523,3154,9.4,PMTEOM,0.0,2019-08-08 22:00:00
69524,3154,9.2,PMTEOM,0.0,2019-08-08 23:00:00
69525,3154,10.4,PMTEOM,0.0,2019-08-09 00:00:00
69526,3154,11.1,PMTEOM,0.0,2019-08-09 01:00:00
69527,3154,13.4,PMTEOM,0.0,2019-08-09 02:00:00
69528,3154,16.0,PMTEOM,0.0,2019-08-09 03:00:00
69529,3154,17.2,PMTEOM,0.0,2019-08-09 04:00:00
69530,3154,18.4,PMTEOM,0.0,2019-08-09 05:00:00
69531,3154,23.1,PMTEOM,0.0,2019-08-09 06:00:00
69532,3154,18.2,PMTEOM,0.0,2019-08-09 07:00:00
69533,3154,16.7,PMTEOM,0.0,2019-08-09 08:00:00
69534,3154,17.4,PMTEOM,0.0,2019-08-09 09:00:00
69535,3154,15.4,PMTEOM,0.0,2019-08-09 10:00:00
69536,3154,14.4,PMTEOM,0.0,2019-08-09 11:00:00
69537,3154,17.9,PMTEOM,0.0,2019-08-09 12:00:00
69538,3154,10.8,PMTEOM,0.0,2019-08-09 13:00:00
69539,3154,10.5,PMTEOM,0.0,2019-08-09 14:00:00
69540,3154,10.6,PMTEOM,0.0,2019-08-09 15:00:00
69541,3154,11.0,PMTEOM,0.0,2019-08-09 16:00:00
69542,3154,11.4,PMTEOM,0.0,2019-08-09 17:00:00
69543,3154,12.4,PMTEOM,0.0,2019-08-09 18:00:00
69544,3154,37.7,PMTEOM,0.0,2019-08-09 19:00:00
69545,3154,17.9,PMTEOM,0.0,2019-08-09 20:00:00
69546,3154,11.0,PMTEOM,0.0,2019-08-09 21:00:00
69547,3154,8.4,PMTEOM,0.0,2019-08-09 22:00:00
69548,3154,11.3,PMTEOM,0.0,2019-08-09 23:00:00
69549,3154,9.3,PMTEOM,0.0,2019-08-10 00:00:00
69550,3154,7.2,PMTEOM,0.0,2019-08-10 01:00:00
69551,3154,11.0,PMTEOM,0.0,2019-08-10 02:00:00
69552,3154,13.1,PMTEOM,0.0,2019-08-10 03:00:00
69553,3154,14.8,PMTEOM,0.0,2019-08-10 04:00:00
69554,3154,20.3,PMTEOM,0.0,2019-08-10 05:00:00
69555,3154,17.2,PMTEOM,0.0,2019-08-10 06:00:00
69556,3154,15.6,PMTEOM,0.0,2019-08-10 07:00:00
69557,3154,13.8,PMTEOM,0.0,2019-08-10 08:00:00
69558,3154,12.8,PMTEOM,0.0,2019-08-10 09:00:00
69559,3154,10.7,PMTEOM,0.0,2019-08-10 10:00:00
69560,3154,11.1,PMTEOM,0.0,2019-08-10 11:00:00
69561,3154,9.2,PMTEOM,0.0,2019-08-10 12:00:00
69562,3154,10.9,PMTEOM,0.0,2019-08-10 13:00:00
69563,3154,10.6,PMTEOM,0.0,2019-08-10 14:00:00
69564,3154,10.4,PMTEOM,0.0,2019-08-10 15:00:00
69565,3154,10.9,PMTEOM,0.0,2019-08-10 16:00:00
69566,3154,12.0,PMTEOM,0.0,2019-08-10 17:00:00
69567,3154,11.1,PMTEOM,0.0,2019-08-10 18:00:00
69568,3154,14.9,PMTEOM,0.0,2019-08-10 19:00:00
69569,3154,15.1,PMTEOM,0.0,2019-08-10 20:00:00
69570,3154,13.8,PMTEOM,0.0,2019-08-10 21:00:00
69571,3154,15.6,PMTEOM,0.0,2019-08-10 22:00:00
69572,3154,16.6,PMTEOM,0.0,2019-08-10 23:00:00
69573,3154,17.2,PMTEOM,0.0,2019-08-11 00:00:00
69574,3154,16.7,PMTEOM,0.0,2019-08-11 01:00:00
69575,3154,17.4,PMTEOM,0.0,2019-08-11 02:00:00
69576,3154,17.3,PMTEOM,0.0,2019-08-11 03:00:00
69577,3154,18.9,PMTEOM,0.0,2019-08-11 04:00:00
69578,3154,18.5,PMTEOM,0.0,2019-08-11 05:00:00
69579,3154,21.4,PMTEOM,0.0,2019-08-11 06:00:00
69580,3154,18.8,PMTEOM,0.0,2019-08-11 07:00:00
69581,3154,18.3,PMTEOM,0.0,2019-08-11 08:00:00
69582,3154,17.0,PMTEOM,0.0,2019-08-11 09:00:00
69583,3154,15.2,PMTEOM,0.0,2019-08-11 10:00:00
69584,3154,14.0,PMTEOM,0.0,2019-08-11 11:00:00
69585,3154,14.6,PMTEOM,0.0,2019-08-11 12:00:00
69586,3154,14.2,PMTEOM,0.0,2019-08-11 13:00:00
69587,3154,16.4,PMTEOM,0.0,2019-08-11 14:00:00
69588,3154,17.1,PMTEOM,0.0,2019-08-11 15:00:00
69589,3154,18.3,PMTEOM,0.0,2019-08-11 16:00:00
69590,3154,15.3,PMTEOM,0.0,2019-08-11 17:00:00
69591,3154,15.6,PMTEOM,0.0,2019-08-11 18:00:00
69592,3154,19.1,PMTEOM,0.0,2019-08-11 19:00:00
69593,3154,14.5,PMTEOM,0.0,2019-08-11 20:00:00
69594,3154,13.4,PMTEOM,0.0,2019-08-11 21:00:00
69595,3154,14.3,PMTEOM,0.0,2019-08-11 22:00:00
69596,3154,16.5,PMTEOM,0.0,2019-08-11 23:00:00
69597,3154,15.0,PMTEOM,0.0,2019-08-12 00:00:00
69598,3154,15.5,PMTEOM,0.0,2019-08-12 01:00:00
69599,3154,15.8,PMTEOM,0.0,2019-08-12 02:00:00
69600,3154,16.7,PMTEOM,0.0,2019-08-12 03:00:00
69601,3154,18.5,PMTEOM,0.0,2019-08-12 04:00:00
69602,3154,19.3,PMTEOM,0.0,2019-08-12 05:00:00
69603,3154,21.2,PMTEOM,0.0,2019-08-12 06:00:00
69604,3154,17.3,PMTEOM,0.0,2019-08-12 07:00:00
69605,3154,17.5,PMTEOM,0.0,2019-08-12 08:00:00
69606,3154,16.9,PMTEOM,0.0,2019-08-12 09:00:00
69607,3154,14.5,PMTEOM,0.0,2019-08-12 10:00:00
69608,3154,10.9,PMTEOM,0.0,2019-08-12 11:00:00
69609,3154,13.3,PMTEOM,0.0,2019-08-12 12:00:00
69610,3154,13.9,PMTEOM,0.0,2019-08-12 13:00:00
69611,3154,19.1,PMTEOM,0.0,2019-08-12 14:00:00
69612,3154,12.8,PMTEOM,0.0,2019-08-12 15:00:00
69613,3154,14.1,PMTEOM,0.0,2019-08-12 16:00:00
69614,3154,15.8,PMTEOM,0.0,2019-08-12 17:00:00
69615,3154,14.8,PMTEOM,0.0,2019-08-12 18:00:00
69616,3154,9.7,PMTEOM,0.0,2019-08-12 19:00:00
69617,3154,13.4,PMTEOM,0.0,2019-08-12 20:00:00
69618,3154,11.8,PMTEOM,0.0,2019-08-12 21:00:00
69619,3154,11.5,PMTEOM,0.0,2019-08-12 22:00:00
69620,3154,10.8,PMTEOM,0.0,2019-08-12 23:00:00
69621,3154,9.9,PMTEOM,0.0,2019-08-13 00:00:00
69622,3154,11.2,PMTEOM,0.0,2019-08-13 01:00:00
69623,3154,11.0,PMTEOM,0.0,2019-08-13 02:00:00
69624,3154,12.2,PMTEOM,0.0,2019-08-13 03:00:00
69625,3154,13.7,PMTEOM,0.0,2019-08-13 04:00:00
69626,3154,23.0,PMTEOM,0.0,2019-08-13 05:00:00
69627,3154,38.8,PMTEOM,0.0,2019-08-13 06:00:00
69628,3154,17.5,PMTEOM,0.0,2019-08-13 07:00:00
69629,3154,16.4,PMTEOM,0.0,2019-08-13 08:00:00
69630,3154,19.0,PMTEOM,0.0,2019-08-13 09:00:00
69631,3154,21.5,PMTEOM,0.0,2019-08-13 10:00:00
69632,3154,15.7,PMTEOM,0.0,2019-08-13 11:00:00
69633,3154,10.6,PMTEOM,0.0,2019-08-13 12:00:00
69634,3154,8.2,PMTEOM,0.0,2019-08-13 13:00:00
69635,3154,7.0,PMTEOM,0.0,2019-08-13 14:00:00
69636,3154,8.8,PMTEOM,0.0,2019-08-13 15:00:00
69637,3154,9.9,PMTEOM,0.0,2019-08-13 16:00:00
69638,3154,9.2,PMTEOM,0.0,2019-08-13 17:00:00
69639,3154,6.7,PMTEOM,0.0,2019-08-13 18:00:00
69640,3154,10.1,PMTEOM,0.0,2019-08-13 19:00:00
69641,3154,8.7,PMTEOM,0.0,2019-08-13 20:00:00
69642,3154,9.2,PMTEOM,0.0,2019-08-13 21:00:00
69643,3154,10.4,PMTEOM,0.0,2019-08-13 22:00:00
69644,3154,13.1,PMTEOM,0.0,2019-08-13 23:00:00
69645,3154,10.7,PMTEOM,0.0,2019-08-14 00:00:00
69646,3154,16.3,PMTEOM,0.0,2019-08-14 01:00:00
69647,3154,15.4,PMTEOM,0.0,2019-08-14 02:00:00
69648,3154,15.8,PMTEOM,0.0,2019-08-14 03:00:00
69649,3154,15.7,PMTEOM,0.0,2019-08-14 04:00:00
69650,3154,24.5,PMTEOM,0.0,2019-08-14 05:00:00
69651,3154,22.1,PMTEOM,0.0,2019-08-14 06:00:00
69652,3154,16.8,PMTEOM,0.0,2019-08-14 07:00:00
69653,3154,15.2,PMTEOM,0.0,2019-08-14 08:00:00
69654,3154,15.5,PMTEOM,0.0,2019-08-14 09:00:00
69655,3154,22.3,PMTEOM,0.0,2019-08-14 10:00:00
69656,3154,14.2,PMTEOM,0.0,2019-08-14 11:00:00
69657,3154,13.4,PMTEOM,0.0,2019-08-14 12:00:00
69658,3154,13.1,PMTEOM,0.0,2019-08-14 13:00:00
69659,3154,15.5,PMTEOM,0.0,2019-08-14 14:00:00
69660,3154,12.1,PMTEOM,0.0,2019-08-14 15:00:00
69661,3154,12.1,PMTEOM,0.0,2019-08-14 16:00:00
69662,3154,10.8,PMTEOM,0.0,2019-08-14 17:00:00
69663,3154,9.3,PMTEOM,0.0,2019-08-14 18:00:00
69664,3154,8.5,PMTEOM,0.0,2019-08-14 19:00:00
69665,3154,9.1,PMTEOM,0.0,2019-08-14 20:00:00
69666,3154,8.4,PMTEOM,0.0,2019-08-14 21:00:00
69667,3154,8.6,PMTEOM,0.0,2019-08-14 22:00:00
69668,3154,8.6,PMTEOM,0.0,2019-08-14 23:00:00
69669,3154,7.6,PMTEOM,0.0,2019-08-15 00:00:00
69670,3154,11.2,PMTEOM,0.0,2019-08-15 01:00:00
69671,3154,18.6,PMTEOM,0.0,2019-08-15 02:00:00
69672,3154,20.0,PMTEOM,0.0,2019-08-15 03:00:00
69673,3154,24.3,PMTEOM,0.0,2019-08-15 04:00:00
69674,3154,27.4,PMTEOM,0.0,2019-08-15 05:00:00
69675,3154,24.2,PMTEOM,0.0,2019-08-15 06:00:00
69676,3154,18.1,PMTEOM,0.0,2019-08-15 07:00:00
69677,3154,16.9,PMTEOM,0.0,2019-08-15 08:00:00
69678,3154,16.9,PMTEOM,0.0,2019-08-15 09:00:00
69679,3154,24.0,PMTEOM,0.0,2019-08-15 10:00:00
69680,3154,13.9,PMTEOM,0.0,2019-08-15 11:00:00
69681,3154,6.2,PMTEOM,0.0,2019-08-15 12:00:00
69682,3154,10.1,PMTEOM,0.0,2019-08-15 13:00:00
69683,3154,9.3,PMTEOM,0.0,2019-08-15 14:00:00
69684,3154,9.4,PMTEOM,0.0,2019-08-15 15:00:00
69685,3154,9.2,PMTEOM,0.0,2019-08-15 16:00:00
69686,3154,8.9,PMTEOM,0.0,2019-08-15 17:00:00
69687,3154,12.7,PMTEOM,0.0,2019-08-15 18:00:00
69688,3154,21.8,PMTEOM,0.0,2019-08-15 19:00:00
69689,3154,11.6,PMTEOM,0.0,2019-08-15 20:00:00
69690,3154,8.6,PMTEOM,0.0,2019-08-15 21:00:00
69691,3154,11.6,PMTEOM,0.0,2019-08-15 22:00:00
69692,3154,12.7,PMTEOM,0.0,2019-08-15 23:00:00
69693,3154,21.6,PMTEOM,0.0,2019-08-16 00:00:00
69694,3154,22.5,PMTEOM,0.0,2019-08-16 01:00:00
69695,3154,20.2,PMTEOM,0.0,2019-08-16 02:00:00
69696,3154,21.2,PMTEOM,0.0,2019-08-16 03:00:00
69697,3154,19.9,PMTEOM,0.0,2019-08-16 04:00:00
69698,3154,43.2,PMTEOM,0.0,2019-08-16 05:00:00
69699,3154,26.3,PMTEOM,0.0,2019-08-16 06:00:00
69700,3154,23.4,PMTEOM,0.0,2019-08-16 07:00:00
69701,3154,19.8,PMTEOM,0.0,2019-08-16 08:00:00
69702,3154,24.9,PMTEOM,0.0,2019-08-16 09:00:00
69703,3154,20.9,PMTEOM,0.0,2019-08-16 10:00:00
69704,3154,14.4,PMTEOM,0.0,2019-08-16 11:00:00
69705,3154,11.7,PMTEOM,0.0,2019-08-16 12:00:00
69706,3154,14.9,PMTEOM,0.0,2019-08-16 13:00:00
69707,3154,19.6,PMTEOM,0.0,2019-08-16 14:00:00
69708,3154,16.3,PMTEOM,0.0,2019-08-16 15:00:00
69709,3154,10.6,PMTEOM,0.0,2019-08-16 16:00:00
69710,3154,19.6,PMTEOM,0.0,2019-08-16 17:00:00
69711,3154,21.9,PMTEOM,0.0,2019-08-16 18:00:00
69712,3154,29.4,PMTEOM,0.0,2019-08-16 19:00:00
69713,3154,18.8,PMTEOM,0.0,2019-08-16 20:00:00
69714,3154,16.5,PMTEOM,0.0,2019-08-16 21:00:00
69715,3154,18.1,PMTEOM,0.0,2019-08-16 22:00:00
69716,3154,23.9,PMTEOM,0.0,2019-08-16 23:00:00
69717,3154,22.4,PMTEOM,0.0,2019-08-17 00:00:00
69718,3154,22.7,PMTEOM,0.0,2019-08-17 01:00:00
69719,3154,18.2,PMTEOM,0.0,2019-08-17 02:00:00
69720,3154,22.2,PMTEOM,0.0,2019-08-17 03:00:00
69721,3154,19.0,PMTEOM,0.0,2019-08-17 04:00:00
69722,3154,22.0,PMTEOM,0.0,2019-08-17 05:00:00
69723,3154,21.0,PMTEOM,0.0,2019-08-17 06:00:00
69724,3154,25.0,PMTEOM,0.0,2019-08-17 07:00:00
69725,3154,22.2,PMTEOM,0.0,2019-08-17 08:00:00
69726,3154,20.7,PMTEOM,0.0,2019-08-17 09:00:00
69727,3154,23.6,PMTEOM,0.0,2019-08-17 10:00:00
69728,3154,19.6,PMTEOM,0.0,2019-08-17 11:00:00
69729,3154,17.3,PMTEOM,0.0,2019-08-17 12:00:00
69730,3154,17.8,PMTEOM,0.0,2019-08-17 13:00:00
69731,3154,19.0,PMTEOM,0.0,2019-08-17 14:00:00
69732,3154,20.7,PMTEOM,0.0,2019-08-17 15:00:00
69733,3154,21.7,PMTEOM,0.0,2019-08-17 16:00:00
69734,3154,29.6,PMTEOM,0.0,2019-08-17 17:00:00
69735,3154,24.3,PMTEOM,0.0,2019-08-17 18:00:00
69736,3154,23.1,PMTEOM,0.0,2019-08-17 19:00:00
69737,3154,29.4,PMTEOM,0.0,2019-08-17 20:00:00
69738,3154,25.1,PMTEOM,0.0,2019-08-17 21:00:00
69739,3154,23.4,PMTEOM,0.0,2019-08-17 22:00:00
69740,3154,28.4,PMTEOM,0.0,2019-08-17 23:00:00
69741,3154,26.8,PMTEOM,0.0,2019-08-18 00:00:00
69742,3154,23.9,PMTEOM,0.0,2019-08-18 01:00:00
69743,3154,24.3,PMTEOM,0.0,2019-08-18 02:00:00
69744,3154,23.8,PMTEOM,0.0,2019-08-18 03:00:00
69745,3154,23.3,PMTEOM,0.0,2019-08-18 04:00:00
69746,3154,27.5,PMTEOM,0.0,2019-08-18 05:00:00
69747,3154,31.0,PMTEOM,0.0,2019-08-18 06:00:00
69748,3154,26.2,PMTEOM,0.0,2019-08-18 07:00:00
69749,3154,22.1,PMTEOM,0.0,2019-08-18 08:00:00
69750,3154,19.8,PMTEOM,0.0,2019-08-18 09:00:00
69751,3154,17.8,PMTEOM,0.0,2019-08-18 10:00:00
69752,3154,16.4,PMTEOM,0.0,2019-08-18 11:00:00
69753,3154,14.6,PMTEOM,0.0,2019-08-18 12:00:00
69754,3154,36.5,PMTEOM,0.0,2019-08-18 13:00:00
69755,3154,20.1,PMTEOM,0.0,2019-08-18 14:00:00
69756,3154,13.3,PMTEOM,0.0,2019-08-18 15:00:00
69757,3154,13.5,PMTEOM,0.0,2019-08-18 16:00:00
69758,3154,15.5,PMTEOM,0.0,2019-08-18 17:00:00
69759,3154,15.5,PMTEOM,0.0,2019-08-18 18:00:00
69760,3154,16.7,PMTEOM,0.0,2019-08-18 19:00:00
69761,3154,17.0,PMTEOM,0.0,2019-08-18 20:00:00
69762,3154,15.6,PMTEOM,0.0,2019-08-18 21:00:00
69763,3154,15.3,PMTEOM,0.0,2019-08-18 22:00:00
69764,3154,14.4,PMTEOM,0.0,2019-08-18 23:00:00
69765,3154,20.0,PMTEOM,0.0,2019-08-19 00:00:00
69766,3154,20.4,PMTEOM,0.0,2019-08-19 01:00:00
69767,3154,19.8,PMTEOM,0.0,2019-08-19 02:00:00
69768,3154,18.0,PMTEOM,0.0,2019-08-19 03:00:00
69769,3154,17.9,PMTEOM,0.0,2019-08-19 04:00:00
69770,3154,29.7,PMTEOM,0.0,2019-08-19 05:00:00
69771,3154,27.0,PMTEOM,0.0,2019-08-19 06:00:00
69772,3154,18.9,PMTEOM,0.0,2019-08-19 07:00:00
69773,3154,20.3,PMTEOM,0.0,2019-08-19 08:00:00
69774,3154,0.0,PMTEOM,0.0,2019-08-19 09:00:00
69775,3154,15.7,PMTEOM,0.0,2019-08-19 10:00:00
69776,3154,12.4,PMTEOM,0.0,2019-08-19 11:00:00
69777,3154,15.7,PMTEOM,0.0,2019-08-19 12:00:00
69778,3154,20.4,PMTEOM,0.0,2019-08-19 13:00:00
69779,3154,19.5,PMTEOM,0.0,2019-08-19 14:00:00
69780,3154,16.3,PMTEOM,0.0,2019-08-19 15:00:00
69781,3154,10.3,PMTEOM,0.0,2019-08-19 16:00:00
69782,3154,10.0,PMTEOM,0.0,2019-08-19 17:00:00
69783,3154,10.7,PMTEOM,0.0,2019-08-19 18:00:00
69784,3154,14.4,PMTEOM,0.0,2019-08-19 19:00:00
69785,3154,12.1,PMTEOM,0.0,2019-08-19 20:00:00
69786,3154,12.3,PMTEOM,0.0,2019-08-19 21:00:00
69787,3154,11.9,PMTEOM,0.0,2019-08-19 22:00:00
69788,3154,12.5,PMTEOM,0.0,2019-08-19 23:00:00
69789,3154,14.4,PMTEOM,0.0,2019-08-20 00:00:00
69790,3154,14.4,PMTEOM,0.0,2019-08-20 01:00:00
69791,3154,19.8,PMTEOM,0.0,2019-08-20 02:00:00
69792,3154,14.9,PMTEOM,0.0,2019-08-20 03:00:00
69793,3154,17.3,PMTEOM,0.0,2019-08-20 04:00:00
69794,3154,43.6,PMTEOM,0.0,2019-08-20 05:00:00
69795,3154,35.8,PMTEOM,0.0,2019-08-20 06:00:00
