site,value,units,name,latitude,longitude,dateC
2955,8.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 3:00
2955,8.5,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 4:00
2955,9.8,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 5:00
2955,8.2,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 6:00
2955,15.8,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 7:00
2955,19.4,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 8:00
2955,13,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 9:00
2955,7.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 10:00
2955,10.2,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 11:00
2955,6.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 12:00
2955,5.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 13:00
2955,4.8,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 14:00
2955,12.1,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 15:00
2955,11.9,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 16:00
2955,14.4,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 17:00
2955,16.9,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 18:00
2955,8.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 19:00
2955,7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 20:00
2955,5.1,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 21:00
2955,4.5,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 22:00
2955,4.1,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/8/19 23:00
2955,5.3,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 0:00
2955,6.3,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 1:00
2955,4.4,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 2:00
2955,3.4,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 3:00
2955,3.1,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 4:00
2955,7.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 5:00
2955,4.8,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 6:00
2955,5.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 7:00
2955,5.4,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 8:00
2955,5.1,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 9:00
2955,2.9,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 10:00
2955,-0.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 11:00
2955,0,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 12:00
2955,2.3,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 13:00
2955,3.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 14:00
2955,3,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 15:00
2955,2,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 16:00
2955,3.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 17:00
2955,7.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 18:00
2955,4.9,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 19:00
2955,0.8,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 20:00
2955,1.5,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 21:00
2955,1.9,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 22:00
2955,4.3,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/9/19 23:00
2955,3.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/10/19 0:00
2955,1.3,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/10/19 1:00
2955,1.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/10/19 2:00
2955,2.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/10/19 3:00
2955,2.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/10/19 4:00
2955,2.1,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/10/19 5:00
2955,1.8,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Paso Robles-Santa Fe Avenue,35.614668,-120.656912,1/10/19 6:00
