pm_value,ws,wd
7.6,3.8,181.89999
5.9,4.49,193.10001
6.2,4.14,195.89999
6.5,3.34,190.3
8.6,3.11,178.2
5.7,3.45,181.10001
2.9,2.3,175.89999
3.4,2.42,173.3
4.3,1.73,187.5
8.0,1.61,181.2
6.1,2.53,176.10001
7.2,1.61,161.39999
7.8,1.61,17.799999
11.4,3.11,357.5
11.9,4.26,7.5999999
7.4,3.68,331.10001
3.6,3.45,326.0
2.7,3.11,325.5
2.6,2.88,320.70001
2.8,2.76,314.89999
3.2,1.5,301.79999
18.4,1.04,181.3
20.7,1.73,175.5
27.8,2.07,173.0
11.3,2.76,176.0
9.4,2.88,175.7
7.3,2.3,166.5
6.4,2.65,175.10001
5.0,3.8,176.10001
3.7,4.03,171.60001
5.5,3.91,171.10001
2.6,4.14,179.39999
-2.5,3.91,177.39999
0.9,1.73,141.60001
3.7,1.61,141.89999
16.8,1.73,145.0
22.4,0.23,153.8
8.9,2.65,353.89999
7.6,3.8,1.8
6.7,4.6,1.0
8.0,4.6,2.7
9.0,4.37,3.5
5.8,4.83,1.8
13.2,3.22,346.60001
8.4,2.76,314.60001
11.6,1.38,161.5
13.9,2.19,171.8
17.2,2.19,156.39999
10.5,1.73,167.89999
9.4,2.99,178.89999
9.8,2.19,165.39999
6.8,2.65,172.89999
2.4,2.3,165.10001
-1.4,2.53,178.39999
0.5,2.65,174.39999
0.3,1.73,169.39999
1.6,2.42,175.5
7.2,2.53,180.10001
8.4,2.42,170.0
11.2,1.27,149.5
11.6,1.27,21.5
9.1,2.42,334.60001
7.9,3.11,335.29999
9.9,3.91,1.7
8.8,3.45,3.8
9.8,3.34,347.89999
9.2,5.75,317.60001
10.7,3.68,314.60001
5.9,1.73,309.0
2.3,1.73,249.89999
21.8,1.73,179.3
22.1,1.84,172.89999
11.9,2.3,172.8
7.2,2.65,169.10001
7.6,2.3,167.8
10.1,2.19,173.60001
5.2,2.53,166.60001
-0.1,2.53,166.0
-0.2,2.07,169.8
-2.2,2.53,183.2
-0.6,2.53,177.89999
1.2,1.73,166.89999
4.5,2.65,180.10001
40.8,1.96,169.2
22.9,0.58,338.20001
9.9,2.88,329.10001
7.6,3.22,332.60001
5.1,3.22,329.20001
3.8,3.22,341.89999
2.1,2.76,354.10001
2.2,2.3,329.89999
9.2,2.42,318.10001
7.5,1.38,330.79999
11.1,0.92,275.70001
22.6,2.19,188.8
17.1,1.73,167.5
14.2,1.96,181.89999
13.0,1.84,174.0
7.2,2.3,183.8
4.3,2.65,178.8
4.1,2.88,181.3
4.0,2.07,168.89999
1.0,2.65,176.89999
-0.9,2.42,174.8
-0.5,2.19,178.60001
5.9,2.19,172.7
7.2,2.3,179.89999
19.0,1.73,158.60001
18.4,0.92,45.700001
12.6,2.88,353.29999
17.4,3.8,12.7
11.7,4.72,10.2
11.1,4.14,9.6999998
12.8,4.37,10.4
18.5,4.03,11.7
12.3,2.53,12.7
12.7,1.96,0.2
15.2,1.15,338.0
13.4,0.92,237.2
18.2,0.23,140.10001
17.1,1.73,165.3
20.6,1.27,172.2
12.7,1.73,168.39999
9.1,1.96,176.10001
4.7,2.07,170.5
5.2,2.19,173.5
6.2,2.65,181.10001
4.1,2.42,174.3
3.2,2.19,174.8
3.6,2.42,182.3
19.2,2.76,176.60001
24.2,2.42,170.10001
33.3,0.69,44.200001
9.7,2.99,324.79999
8.8,3.22,324.39999
6.1,3.22,326.89999
3.4,3.68,319.20001
4.5,3.68,319.29999
6.3,2.88,326.10001
11.7,2.76,19.5
9.2,3.11,29.799999
20.6,0.81,172.89999
21.0,1.5,186.60001
26.5,1.73,171.0
16.8,2.3,173.0
4.8,3.22,174.0
4.9,2.99,166.60001
5.2,2.3,173.8
6.2,2.07,172.10001
3.8,2.99,178.5
2.3,1.96,171.2
2.1,3.22,182.0
0.8,2.3,164.2
1.4,2.53,177.60001
1.4,2.3,174.39999
5.8,2.3,176.10001
49.8,0.46,21.5
5.8,2.65,337.89999
9.1,3.11,341.70001
6.3,3.11,336.5
4.6,3.34,336.0
7.0,2.65,349.39999
8.0,1.73,344.5
11.1,1.5,335.5
11.1,1.27,277.39999
25.7,1.61,206.0
23.8,2.3,169.8
19.4,1.84,162.5
14.7,1.61,163.3
8.7,1.84,174.7
8.2,1.84,164.2
10.1,2.53,176.89999
5.7,2.19,170.89999
5.7,2.42,175.7
6.0,2.3,166.8
3.3,2.19,168.8
2.0,2.19,175.2
0.0,1.61,166.8
2.7,1.73,172.10001
21.7,1.38,152.0
41.9,1.04,0.69999999
9.0,1.96,3.4000001
9.8,3.8,6.6999998
12.0,3.11,355.70001
10.0,2.88,342.0
10.6,2.99,354.5
10.2,3.11,336.5
10.1,2.88,314.70001
9.6,0.92,270.89999
21.8,1.5,160.2
19.3,1.5,161.89999
24.4,1.73,169.2
8.0,1.96,162.89999
13.5,2.07,168.5
10.6,2.99,182.60001
9.2,3.11,173.10001
8.6,2.99,174.8
5.2,2.65,161.60001
2.7,2.07,171.0
1.9,2.42,179.7
2.9,2.42,174.60001
6.9,2.65,172.89999
7.0,2.42,169.0
44.2,1.96,161.5
12.7,3.11,354.79999
13.3,2.88,334.70001
6.9,3.11,326.70001
7.0,2.99,331.5
7.6,2.42,318.60001
4.7,2.19,336.39999
8.7,1.96,347.20001
9.4,1.04,308.60001
26.5,1.04,197.2
19.3,1.5,165.10001
24.0,2.42,186.8
16.4,2.07,169.8
8.4,2.19,161.10001
13.1,2.76,177.3
9.6,2.76,176.8
5.3,2.3,174.2
3.0,3.11,180.10001
1.8,2.53,169.3
1.7,2.76,177.2
3.9,2.65,176.39999
8.0,2.76,171.60001
8.3,2.65,179.3
31.1,1.84,155.39999
38.8,0.58,180.39999
5.9,2.65,324.39999
12.6,3.45,325.0
9.8,2.76,334.60001
10.2,3.91,351.89999
12.6,3.57,333.79999
7.6,2.42,350.29999
6.0,2.3,331.10001
11.2,0.69,329.5
21.2,1.15,178.39999
27.6,1.73,159.2
25.2,2.53,180.8
11.1,2.3,176.5
9.0,1.73,164.2
7.0,2.65,175.89999
6.9,2.99,171.89999
7.2,2.76,173.10001
4.4,2.42,172.2
2.9,2.3,165.10001
-1.5,2.53,180.7
5.7,2.3,172.8
14.1,2.76,178.8
12.8,2.42,167.5
18.8,1.73,163.2
28.6,0.46,140.3
16.5,2.42,332.20001
17.1,3.11,342.89999
15.1,2.42,332.10001
14.0,2.3,340.5
10.4,2.65,294.10001
5.9,2.99,261.10001
5.6,1.96,240.7
10.9,2.53,201.39999
12.4,2.65,174.10001
17.7,1.61,180.2
13.7,1.61,133.60001
8.5,2.07,145.2
4.7,2.3,168.8
3.3,2.3,165.60001
3.7,2.19,176.39999
1.8,2.3,165.39999
-0.1,2.19,174.5
2.1,2.76,161.5
6.0,1.96,175.39999
6.8,1.84,160.5
5.8,1.73,169.0
30.8,1.27,158.8
34.2,1.04,9.8000002
42.5,3.68,10.4
68.0,4.14,10.2
76.2,5.18,3.4000001
76.8,5.87,357.20001
66.7,5.29,1.5
58.4,4.72,3.7
57.8,4.14,2.7
60.8,3.11,4.0
56.9,0.69,49.700001
55.2,0.81,140.5
50.3,1.5,123.2
44.4,1.27,125.4
41.0,1.04,144.0
38.5,1.15,155.89999
34.5,1.38,164.60001
29.0,1.61,173.0
31.0,1.38,165.0
29.4,1.5,174.10001
30.0,1.96,176.8
23.4,1.84,169.89999
82.6,2.3,162.5
27.4,1.38,142.60001
57.8,2.53,184.89999
42.5,0.81,68.099998
38.3,2.53,336.5
34.3,2.88,349.89999
33.0,3.34,325.89999
29.7,3.57,331.39999
21.8,2.76,323.39999
20.8,2.88,313.70001
17.6,2.53,345.60001
23.8,1.04,350.70001
40.4,1.61,136.5
33.5,1.38,139.2
35.2,1.73,173.2
29.9,1.73,156.10001
23.1,1.84,172.3
20.4,2.07,166.0
11.4,2.42,171.39999
8.6,2.76,181.39999
5.4,1.96,145.89999
3.3,1.84,155.60001
3.1,1.61,165.10001
3.0,2.19,171.60001
6.6,2.3,189.10001
8.0,1.38,171.89999
22.9,1.27,154.8
10.1,2.3,189.10001
12.1,4.49,211.2
10.6,1.38,319.29999
31.3,4.14,353.29999
9.4,1.61,289.10001
9.6,4.14,233.0
13.2,4.14,224.3
17.0,2.88,240.5
19.4,3.68,207.7
22.8,2.19,168.39999
23.8,2.19,182.60001
19.8,2.53,204.39999
19.1,2.88,192.0
15.1,2.42,198.3
16.0,1.96,173.39999
16.5,2.65,176.5
9.5,2.76,180.2
14.3,2.53,170.89999
9.6,3.22,185.5
8.6,2.99,189.39999
11.4,2.88,180.60001
14.0,2.76,179.89999
15.5,2.76,176.2
19.3,1.96,175.5
11.3,1.04,138.2
37.4,4.49,27.1
44.2,4.37,22.4
55.5,5.29,10.4
66.4,4.95,12.7
69.3,4.26,18.700001
54.1,4.14,21.799999
38.4,3.11,36.599998
110.5,7.13,67.199997
106.7,7.94,71.300003
115.3,8.05,68.099998
121.3,9.67,78.300003
88.3,7.36,54.700001
70.0,8.05,37.700001
46.0,8.75,63.5
24.0,6.44,58.0
9.5,4.83,65.5
6.0,3.34,91.0
7.5,1.15,158.8
5.5,2.19,158.0
6.3,0.35,168.0
8.7,1.15,225.7
10.1,0.46,225.10001
11.2,0.46,16.799999
17.4,1.84,11.7
10.9,4.14,11.2
11.4,3.11,14.1
16.1,2.88,13.8
8.4,1.96,20.4
9.7,5.06,13.4
14.7,5.18,22.9
14.8,5.41,16.299999
14.3,4.95,18.9
10.2,2.53,43.900002
11.3,1.27,98.5
10.4,2.07,118.8
7.9,0.81,171.2
16.8,3.68,8.8999996
18.3,6.21,14.6
13.6,6.79,22.299999
9.6,5.29,17.799999
4.8,2.88,17.200001
5.6,3.8,29.799999
6.4,8.17,11.7
7.9,10.13,11.4
7.1,6.33,19.700001
7.2,2.76,29.700001
6.8,4.95,14.2
8.3,8.28,8.8000002
5.6,9.32,8.8000002
9.5,8.28,12.2
6.6,8.98,9.8999996
4.9,9.55,5.5
10.4,6.79,11.5
8.0,8.75,12.9
7.9,3.68,27.0
7.2,2.88,38.700001
5.4,4.26,70.300003
3.1,4.49,77.699997
2.7,4.26,63.5
3.3,1.73,117.7
8.0,2.07,155.0
10.2,2.53,166.89999
10.0,2.76,165.7
5.7,2.19,172.7
3.0,2.65,182.2
2.2,2.99,176.7
3.6,2.65,173.60001
3.0,3.22,177.7
5.3,2.88,171.89999
23.1,2.3,176.0
17.4,2.88,179.5
16.2,0.69,109.5
10.1,2.42,350.0
7.4,3.68,325.39999
5.7,3.22,333.0
3.7,3.45,323.89999
0.6,3.22,320.60001
1.0,2.99,310.0
4.5,1.15,273.0
15.6,0.69,226.39999
27.5,1.5,165.7
21.7,1.96,171.8
24.7,2.42,172.5
10.9,2.88,174.5
11.7,2.99,179.2
10.2,2.76,181.89999
5.9,2.65,173.5
6.8,2.76,179.7
4.0,2.99,177.3
2.7,2.65,173.7
1.1,2.65,175.2
-1.1,2.07,168.60001
5.6,2.88,179.3
15.2,2.3,170.2
20.8,2.07,168.5
31.4,1.15,143.5
11.7,2.19,338.60001
6.7,3.11,327.20001
1.6,3.34,322.20001
0.9,3.68,327.70001
2.5,2.99,323.39999
9.4,2.88,319.10001
5.3,2.19,301.20001
31.6,1.73,204.8
22.5,2.07,174.60001
36.1,2.53,174.60001
20.1,2.42,164.7
16.3,2.88,176.89999
9.2,2.53,176.10001
11.8,2.76,176.10001
11.0,2.99,178.0
8.5,2.53,172.39999
5.3,2.88,181.60001
4.6,2.88,174.8
4.2,2.65,175.60001
4.2,2.99,180.89999
4.5,2.19,173.2
6.3,2.65,178.3
18.8,1.84,163.89999
16.5,1.04,139.60001
9.7,2.42,333.70001
9.3,3.45,328.70001
5.6,3.11,329.10001
4.1,3.22,334.60001
6.0,2.99,341.70001
6.1,2.65,323.29999
9.5,1.84,346.0
18.8,0.12,237.0
25.2,1.84,168.3
28.5,2.19,158.0
21.2,1.84,175.10001
24.2,3.22,182.39999
10.8,3.57,176.7
10.4,3.34,168.3
5.5,3.34,166.2
1.6,2.19,155.39999
2.2,1.96,172.7
3.1,2.53,179.10001
2.7,2.88,177.39999
2.4,2.99,178.39999
3.0,2.07,171.39999
11.0,3.22,183.60001
20.4,2.19,165.5
23.6,0.69,116.4
9.7,2.42,327.89999
6.6,3.11,329.70001
6.2,3.11,334.60001
7.7,3.22,330.60001
7.1,2.88,326.0
7.1,2.3,322.70001
3.7,1.84,320.89999
14.4,0.46,242.3
18.0,1.84,185.8
47.6,1.84,181.7
20.1,2.07,179.39999
28.2,2.53,181.39999
25.3,2.88,178.0
31.1,2.42,175.7
20.7,2.42,180.2
10.8,1.96,168.39999
13.2,2.53,176.39999
11.1,2.65,179.60001
5.8,2.42,175.5
1.0,2.53,177.3
-0.4,2.88,177.7
0.7,2.19,172.8
23.4,2.53,171.5
18.1,0.81,145.5
29.0,2.3,333.0
5.1,3.11,336.5
5.8,3.11,357.20001
3.9,3.57,321.70001
4.3,2.99,320.29999
11.9,2.07,325.79999
10.8,1.61,334.10001
12.3,0.12,225.10001
32.1,1.27,188.7
37.2,1.73,172.0
35.8,2.42,173.60001
21.9,2.65,162.2
20.2,2.3,171.8
18.4,2.3,174.2
19.7,2.19,174.10001
9.6,2.19,175.2
9.4,2.3,171.60001
8.8,2.65,178.89999
6.2,2.3,174.5
12.1,2.53,180.89999
7.5,1.96,168.8
18.3,2.3,179.60001
13.0,2.19,163.10001
22.6,1.27,147.89999
16.3,1.61,340.5
13.3,3.11,324.70001
11.0,3.68,325.39999
8.4,3.11,342.70001
11.4,2.99,328.60001
11.2,2.88,320.29999
15.8,1.96,319.70001
17.4,0.46,260.10001
31.9,1.27,177.39999
33.4,1.73,162.8
17.5,2.3,168.2
10.3,2.19,160.2
16.3,2.07,159.39999
7.5,2.88,178.0
6.4,2.19,171.10001
12.6,2.19,174.39999
7.1,2.76,180.2
4.3,1.96,174.2
3.2,2.53,179.8
5.4,1.96,168.89999
7.4,1.96,173.5
18.1,1.96,173.0
13.5,1.96,167.3
8.0,2.76,339.79999
6.7,3.45,325.89999
5.2,2.76,341.60001
3.8,2.76,344.0
4.0,2.42,357.20001
9.0,1.27,325.0
11.8,1.27,228.10001
23.0,1.73,186.2
15.7,2.07,182.39999
21.9,1.38,166.10001
21.3,1.61,147.39999
16.2,1.84,153.89999
14.7,1.96,156.0
13.4,2.07,174.8
9.3,2.88,181.5
7.9,2.07,169.0
4.2,2.19,176.2
5.5,1.73,173.89999
11.8,2.53,178.5
9.9,2.42,174.0
16.4,2.42,174.3
18.9,1.5,151.3
18.5,0.35,210.2
8.0,1.73,328.60001
6.6,2.88,342.89999
8.5,3.45,334.29999
7.2,3.11,331.20001
6.4,3.45,319.70001
5.7,3.34,316.29999
11.3,2.65,322.20001
10.2,0.12,310.39999
22.2,1.96,179.8
28.7,1.61,158.5
15.3,2.07,175.39999
20.9,2.65,175.7
24.1,2.42,166.60001
10.7,2.3,167.60001
12.4,2.3,175.89999
6.9,2.65,184.10001
7.5,2.65,182.39999
6.2,2.65,179.60001
2.6,2.07,167.2
2.3,2.53,177.3
14.5,2.53,178.3
16.0,1.96,170.10001
31.4,2.07,173.39999
18.5,1.27,146.60001
16.5,1.38,332.20001
13.4,2.76,342.60001
8.1,3.68,320.60001
9.6,3.34,2.0999999
6.6,2.42,321.20001
9.0,1.96,335.79999
41.4,1.04,200.60001
31.5,1.73,183.8
21.4,2.07,181.0
10.9,2.65,189.7
8.8,3.45,191.5
4.6,2.53,183.5
3.8,2.3,182.7
3.3,2.19,182.60001
7.3,2.07,216.39999
18.5,5.06,214.7
3.9,5.06,217.60001
5.8,4.49,219.2
7.3,3.45,214.8
7.3,3.57,190.0
38.3,5.06,203.89999
47.3,7.02,211.8
57.5,9.67,216.7
39.1,9.55,222.60001
8.7,7.82,236.0
4.6,5.06,214.10001
1.9,6.21,225.3
1.7,5.18,221.5
0.9,5.75,210.3
2.9,5.18,208.60001
8.8,3.91,187.3
8.4,3.22,161.89999
5.8,2.53,195.5
7.9,3.22,206.0
14.3,1.61,192.8
14.1,1.5,180.60001
14.1,1.27,154.8
14.1,1.84,187.7
10.7,1.38,195.89999
7.2,1.38,176.0
7.3,1.84,185.7
6.7,2.07,181.0
6.3,1.73,188.39999
4.8,2.07,161.7
4.8,2.3,197.0
5.7,2.3,184.3
7.5,2.19,189.10001
5.3,6.21,317.70001
3.5,3.11,294.5
11.2,2.3,293.29999
7.6,4.03,305.79999
7.5,4.6,252.8
6.2,5.52,233.8
9.1,4.37,239.2
5.8,4.14,221.39999
6.8,4.37,198.60001
12.6,5.18,205.0
9.3,4.37,211.89999
7.1,3.34,200.10001
6.3,3.8,207.5
12.6,5.29,205.2
9.7,3.34,191.2
7.1,2.42,221.3
4.6,3.45,210.2
3.4,2.76,229.7
0.8,3.91,292.79999
-0.9,6.67,316.0
1.1,5.06,316.10001
2.8,3.45,307.60001
3.9,1.38,247.8
4.4,4.49,317.39999
3.5,3.68,44.200001
2.1,3.91,79.400002
2.1,4.72,80.400002
3.1,2.19,77.599998
4.4,6.56,79.0
2.4,6.79,75.699997
1.6,6.79,77.5
2.4,6.21,80.400002
2.1,4.49,88.0
1.3,4.95,86.900002
4.6,4.6,82.900002
5.9,1.61,91.099998
17.4,1.38,167.60001
9.7,2.3,183.5
15.8,2.19,191.3
13.3,2.42,190.5
17.9,1.61,178.10001
13.9,1.96,177.7
8.3,2.3,176.89999
6.0,2.42,184.89999
7.6,2.53,183.89999
8.8,2.42,174.39999
10.4,2.3,189.2
8.5,1.61,172.0
7.9,1.27,342.60001
8.2,1.04,358.79999
7.6,2.19,341.60001
5.0,2.88,348.10001
4.1,3.22,322.0
3.5,1.27,254.39999
2.2,1.38,222.89999
1.4,1.73,172.8
6.4,1.15,134.7
9.5,1.38,148.5
6.5,2.3,162.10001
8.2,2.07,151.10001
6.1,2.88,168.10001
4.4,2.76,166.8
9.4,2.99,168.0
7.7,2.88,163.10001
9.3,3.22,180.0
13.0,3.45,179.7
7.9,3.34,177.7
9.7,1.96,166.60001
8.9,2.88,181.2
19.6,3.45,182.39999
4.6,2.99,177.10001
8.7,2.3,166.89999
13.8,2.19,348.70001
7.9,2.76,351.5
13.1,2.65,346.5
8.3,2.07,334.10001
5.0,2.07,302.70001
2.5,2.19,247.39999
2.2,1.96,196.0
4.3,1.73,181.60001
11.0,2.19,182.10001
14.5,2.42,171.60001
20.1,3.22,182.89999
7.0,3.68,185.2
5.8,3.68,183.7
9.7,2.99,175.7
8.7,2.88,172.10001
5.4,2.53,184.60001
2.4,3.11,176.2
1.4,2.88,191.7
5.0,3.11,198.7
4.6,2.76,186.2
8.6,2.88,168.39999
9.9,2.76,160.89999
7.2,2.42,155.60001
4.6,2.3,170.3
1.2,2.65,210.7
0.4,1.96,248.10001
7.0,2.53,277.89999
6.1,2.19,271.20001
7.4,1.84,263.5
5.4,2.07,203.0
6.5,2.07,169.60001
7.8,1.96,166.10001
17.4,1.96,161.7
9.9,2.99,159.3
8.9,2.19,166.0
4.8,1.96,152.89999
12.6,2.3,174.5
8.5,2.53,163.0
4.3,2.3,164.89999
2.1,2.65,178.10001
1.1,2.76,172.39999
3.1,3.11,173.0
5.6,2.3,171.7
6.8,2.88,173.10001
6.0,3.11,176.0
14.2,2.99,176.8
19.3,1.84,158.89999
18.1,0.35,121.3
21.3,2.76,356.70001
14.0,3.45,326.29999
15.8,2.88,288.89999
6.4,4.37,228.10001
4.0,4.49,229.2
6.1,4.14,234.2
7.4,2.76,177.10001
10.6,2.76,160.8
11.1,2.3,147.10001
9.9,2.42,187.7
10.4,2.07,184.39999
9.3,1.73,183.7
5.8,2.42,179.10001
3.3,1.73,154.2
3.8,3.11,184.60001
4.5,4.72,206.60001
5.7,2.53,176.10001
4.8,3.22,194.7
5.2,3.91,192.3
2.7,4.26,182.3
7.8,7.71,222.2
10.1,7.94,223.8
13.1,10.01,222.10001
8.0,10.13,215.2
11.1,6.1,191.5
8.5,5.06,170.89999
15.2,7.36,202.7
9.1,9.55,215.3
4.5,9.09,212.10001
3.7,8.52,215.10001
2.2,8.86,221.2
-0.8,8.63,219.5
1.2,10.36,226.10001
0.6,7.25,216.10001
-0.6,7.94,217.60001
1.0,4.37,201.2
6.4,5.75,195.39999
2.7,6.79,206.10001
-0.5,3.8,175.89999
12.7,2.53,189.60001
8.0,2.3,170.89999
4.1,2.99,187.5
3.2,2.53,170.89999
2.0,2.53,169.3
0.6,2.53,170.7
8.8,2.76,182.0
7.6,2.42,169.7
4.5,1.84,91.199997
1.9,0.81,319.70001
3.1,2.42,337.29999
16.0,2.99,322.10001
1.4,3.68,207.0
6.6,3.57,195.7
5.9,3.68,209.60001
5.4,3.34,153.60001
3.1,2.42,155.2
6.1,3.45,173.60001
6.8,4.26,187.3
6.2,5.75,211.3
3.9,4.26,188.89999
1.2,2.99,170.89999
-0.2,2.3,167.8
4.0,2.3,165.8
4.3,3.34,178.2
3.0,4.95,198.7
4.4,6.1,212.89999
3.5,6.21,211.3
0.2,5.06,207.3
-0.8,5.29,211.10001
2.7,4.37,206.5
5.1,3.8,205.10001
3.8,5.18,208.0
7.9,5.75,216.39999
5.6,5.87,228.0
1.4,5.64,225.0
0.8,5.98,222.10001
1.7,6.21,214.7
4.5,4.26,208.3
4.5,3.34,184.10001
6.7,2.19,180.3
7.0,2.65,177.39999
11.1,2.76,174.2
11.5,1.61,155.3
17.5,2.53,174.60001
27.6,2.53,178.89999
12.6,2.65,173.5
7.7,1.96,180.0
2.8,2.07,175.5
0.9,2.53,176.10001
0.4,2.65,179.60001
2.8,1.96,175.10001
4.0,2.19,175.7
6.0,2.07,175.39999
7.2,1.73,165.60001
15.4,1.61,162.89999
12.9,2.65,330.20001
16.1,2.99,325.39999
10.2,2.88,330.0
10.5,3.11,325.0
13.2,2.65,328.70001
10.6,1.73,312.29999
27.0,0.58,216.0
21.4,1.96,178.8
24.1,1.61,168.89999
21.0,1.5,180.3
15.2,2.07,173.39999
24.5,2.07,176.89999
11.0,1.73,151.3
6.6,1.96,114.6
4.3,2.65,194.10001
3.3,0.12,223.39999
3.1,0.69,200.60001
3.3,2.3,139.89999
16.0,4.72,194.5
5.0,4.49,202.2
8.0,4.14,186.5
11.7,7.82,216.39999
61.3,12.08,220.8
59.2,11.97,221.2
15.7,12.08,222.8
9.8,11.16,223.3
9.2,11.05,220.0
19.8,12.54,221.3
19.3,13.12,219.39999
24.0,13.58,219.7
38.1,14.5,221.3
14.7,11.85,220.8
7.6,11.28,232.10001
12.3,8.75,233.60001
8.4,6.33,238.5
6.5,5.98,236.8
6.3,5.29,234.5
5.0,6.44,224.60001
0.2,2.99,168.89999
-0.6,3.45,169.60001
-2.4,3.22,173.3
-1.5,4.14,175.7
0.2,2.88,161.60001
3.2,4.03,205.5
4.3,5.64,226.39999
1.1,6.67,234.60001
-1.6,6.1,228.39999
-0.8,6.44,221.89999
1.5,7.13,216.89999
4.2,5.29,222.8
3.3,4.95,232.0
4.4,1.38,184.2
2.4,2.19,172.39999
1.1,5.06,177.3
3.6,1.96,173.2
5.0,2.07,4.5
8.4,2.3,326.0
5.3,2.99,321.89999
4.6,3.34,320.70001
4.7,2.42,338.29999
7.3,1.73,313.39999
6.7,1.73,201.89999
13.3,1.96,168.60001
8.3,2.65,173.0
7.8,1.96,171.8
11.8,2.19,178.3
9.7,2.65,164.39999
7.3,2.65,163.89999
7.0,2.3,170.60001
5.5,2.42,173.39999
3.0,2.76,169.39999
1.2,2.88,170.8
2.6,2.65,178.0
1.8,2.65,171.8
-1.0,2.76,175.7
4.9,2.65,175.39999
6.5,2.3,171.3
9.5,1.61,158.89999
7.9,1.84,88.199997
14.5,2.07,21.0
19.3,3.45,359.5
10.7,2.99,326.70001
10.5,2.76,323.70001
13.5,2.88,359.10001
20.3,2.19,342.39999
23.4,0.69,244.3
21.1,1.38,171.7
26.3,1.5,137.60001
35.5,1.61,175.2
27.8,2.3,164.0
15.2,1.5,157.5
27.3,1.96,178.3
12.2,1.84,169.0
9.2,2.3,168.3
6.5,1.96,177.3
4.7,2.3,162.3
5.4,2.19,169.8
6.7,1.96,177.7
3.6,2.42,172.7
3.2,1.61,164.60001
9.4,1.84,165.8
6.7,1.38,138.60001
4.1,1.27,119.6
8.3,2.3,325.39999
16.3,3.57,323.10001
13.6,2.88,330.60001
14.2,3.22,325.79999
14.9,2.3,317.79999
11.3,1.15,266.79999
18.6,1.5,96.300003
21.2,1.15,146.5
38.5,1.38,163.2
30.2,1.38,171.0
34.3,1.38,171.89999
31.6,1.61,174.8
8.9,1.84,161.0
25.1,1.96,182.0
16.8,2.07,174.3
5.7,2.53,173.8
3.3,2.53,181.8
1.1,2.42,169.39999
-0.4,2.3,172.39999
0.8,2.3,168.3
-0.1,1.61,165.7
5.9,2.19,177.0
12.2,2.19,177.8
14.2,0.69,309.60001
12.0,2.65,333.5
9.1,2.3,331.60001
8.4,2.99,330.5
7.3,2.76,225.5
6.9,4.14,225.7
6.4,3.91,241.7
6.1,3.57,219.39999
18.4,2.88,192.60001
16.0,1.61,179.39999
19.3,3.57,180.8
1.6,4.72,203.89999
4.9,4.49,216.8
5.5,4.49,186.39999
2.6,2.99,158.5
0.3,2.53,166.3
1.1,2.99,210.60001
2.9,1.04,181.3
3.8,1.73,166.39999
4.1,1.73,169.8
1.6,2.07,170.89999
16.7,2.07,180.2
7.0,2.19,192.2
8.9,1.84,165.8
8.0,0.92,306.20001
10.5,2.88,344.39999
31.8,4.49,5.4000001
25.1,4.49,2.7
16.8,5.18,0.1
16.9,6.33,0.40000001
17.3,4.72,359.79999
14.3,4.6,3.0999999
19.3,0.58,194.39999
13.5,0.81,183.39999
15.4,2.53,174.10001
18.4,1.84,161.7
17.0,2.19,179.7
11.6,2.3,160.2
10.9,2.19,169.89999
8.8,2.19,172.7
6.9,2.76,179.0
6.2,2.3,163.3
4.6,1.84,173.39999
2.9,1.84,169.8
3.4,2.3,166.7
4.1,2.42,175.2
3.8,1.96,164.5
22.2,1.84,161.89999
16.2,1.73,2.5999999
11.4,1.5,343.10001
18.3,3.22,328.5
11.0,2.99,352.10001
18.4,3.11,350.0
15.4,3.34,318.60001
17.5,1.73,311.10001
9.1,1.04,197.60001
24.6,1.96,178.10001
24.3,2.19,172.60001
29.0,2.76,177.5
18.1,2.19,160.39999
19.9,2.07,173.0
13.8,1.84,175.10001
13.6,1.84,184.89999
9.8,5.18,187.3
6.9,5.41,170.2
5.5,4.26,159.8
2.1,5.41,189.8
0.1,6.56,183.10001
1.3,6.1,192.0
2.9,7.02,191.39999
2.9,6.1,174.8
2.4,3.11,168.0
7.4,2.07,119.1
9.2,4.95,131.5
6.8,6.67,219.5
8.5,6.44,221.39999
5.2,5.06,232.0
3.1,5.29,236.3
4.5,3.34,242.8
5.4,1.73,209.89999
11.9,2.19,177.60001
9.8,1.73,171.8
16.0,1.73,196.8
12.0,5.98,74.300003
8.9,7.59,81.900002
5.2,7.25,79.599998
2.5,5.98,85.199997
5.6,5.98,84.400002
4.0,6.21,84.900002
2.1,7.02,82.900002
4.7,5.98,65.0
3.3,6.56,32.400002
1.6,6.33,42.099998
0.8,5.41,71.300003
1.6,4.6,60.0
1.7,5.52,36.0
6.1,4.6,65.199997
7.2,5.41,25.799999
4.3,4.03,27.4
5.2,3.68,28.1
5.3,3.68,15.1
5.4,4.14,29.299999
8.4,3.91,57.5
6.3,4.72,54.799999
6.6,4.72,32.0
4.9,4.83,65.400002
2.0,5.41,79.900002
6.6,0.23,51.0
11.6,1.15,128.5
15.8,1.27,157.39999
17.3,1.84,160.3
6.4,1.5,144.60001
7.6,1.38,175.7
8.2,1.61,181.5
5.2,1.73,171.7
3.9,1.84,168.60001
7.6,1.84,173.39999
8.4,2.42,184.2
